enzyme	genome_name	db_name	gene_caller_id	contig	modules_with_enzyme	enzyme_definition	warnings
K14338	Cna_MSK071	Cna_MSK071	51	c_000000000001	None	cytochrome P450 / NADPH-cytochrome P450 reductase [EC:1.14.14.1 1.6.2.4]	None
K03687	Cna_MSK071	Cna_MSK071	118	c_000000000001	None	molecular chaperone GrpE	None
K26110	Cna_MSK071	Cna_MSK071	206	c_000000000001	None	GMP reductase [EC:1.7.1.7]	None
K06980	Cna_MSK071	Cna_MSK071	262	c_000000000001	None	tRNA-modifying protein YgfZ	None
K06200	Cna_MSK071	Cna_MSK071	198	c_000000000001	None	carbon starvation protein	None
K03218	Cna_MSK071	Cna_MSK071	221	c_000000000001	None	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	None
K08166	Cna_MSK071	Cna_MSK071	1107	c_000000000005	None	MFS transporter, DHA2 family, methylenomycin A resistance protein	None
K08166	Cna_MSK071	Cna_MSK071	285	c_000000000002	None	MFS transporter, DHA2 family, methylenomycin A resistance protein	None
K06177	Cna_MSK071	Cna_MSK071	1	c_000000000001	None	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	None
K06177	Cna_MSK071	Cna_MSK071	2287	c_000000000017	None	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	None
K01354	Cna_MSK071	Cna_MSK071	242	c_000000000001	None	oligopeptidase B [EC:3.4.21.83]	None
K14956	Cna_MSK071	Cna_MSK071	296	c_000000000002	None	ESAT-6 family protein	None
K14956	Cna_MSK071	Cna_MSK071	297	c_000000000002	None	ESAT-6 family protein	None
K26249	Cna_MSK071	Cna_MSK071	12	c_000000000001	None	nucleoid-associated protein Lsr2	None
K04567	Cna_MSK071	Cna_MSK071	201	c_000000000001	None	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	None
K06986	Cna_MSK071	Cna_MSK071	243	c_000000000001	None	uncharacterized protein	None
K15520	Cna_MSK071	Cna_MSK071	267	c_000000000001	None	mycothiol synthase [EC:2.3.1.189]	None
K21685	Cna_MSK071	Cna_MSK071	280	c_000000000001	None	LuxR family transcriptional regulator, regulator of acetate metabolism	None
K00111	Cna_MSK071	Cna_MSK071	34	c_000000000001	None	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	None
K07093	Cna_MSK071	Cna_MSK071	200	c_000000000001	None	uncharacterized protein	None
K07093	Cna_MSK071	Cna_MSK071	199	c_000000000001	None	uncharacterized protein	None
K07736	Cna_MSK071	Cna_MSK071	217	c_000000000001	None	CarD family transcriptional regulator, regulator of rRNA transcription	None
K07284	Cna_MSK071	Cna_MSK071	7	c_000000000001	None	sortase A [EC:3.4.22.70]	None
K04564	Cna_MSK071	Cna_MSK071	18	c_000000000001	None	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	None
K02075	Cna_MSK071	Cna_MSK071	224	c_000000000001	None	zinc/manganese transport system permease protein	None
K00138	Cna_MSK071	Cna_MSK071	121	c_000000000001	None	aldehyde dehydrogenase [EC:1.2.1.-]	None
K01446	Cna_MSK071	Cna_MSK071	38	c_000000000001	None	peptidoglycan recognition protein	None
K07699	Cna_MSK071	Cna_MSK071	114	c_000000000001	None	two-component system, response regulator, stage 0 sporulation protein A	None
K11206	Cna_MSK071	Cna_MSK071	124	c_000000000001	None	deaminated glutathione amidase [EC:3.5.1.128]	None
K06889	Cna_MSK071	Cna_MSK071	802	c_000000000004	None	uncharacterized protein	None
K06889	Cna_MSK071	Cna_MSK071	174	c_000000000001	None	uncharacterized protein	None
K03651	Cna_MSK071	Cna_MSK071	175	c_000000000001	None	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	None
K03972	Cna_MSK071	Cna_MSK071	178	c_000000000001	None	phage shock protein E	None
K02077	Cna_MSK071	Cna_MSK071	226	c_000000000001	None	zinc/manganese transport system substrate-binding protein	None
K02503	Cna_MSK071	Cna_MSK071	238	c_000000000001	None	histidine triad (HIT) family protein [EC:3.9.1.-]	None
K10806	Cna_MSK071	Cna_MSK071	257	c_000000000001	None	acyl-CoA thioesterase YciA [EC:3.1.2.-]	None
K02619	Cna_MSK071	Cna_MSK071	263	c_000000000001	None	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]	None
K07029	Cna_MSK071	Cna_MSK071	265	c_000000000001	None	diacylglycerol kinase (ATP) [EC:2.7.1.107]	None
K22299	Cna_MSK071	Cna_MSK071	372	c_000000000002	None	HTH-type transcriptional regulator, competence development regulator	None
K07979	Cna_MSK071	Cna_MSK071	385	c_000000000002	None	GntR family transcriptional regulator	None
K23726	Cna_MSK071	Cna_MSK071	449	c_000000000002	None	Nalpha-acyl-L-glutamine aminoacylase [EC:3.5.1.133]	None
K02784	Cna_MSK071	Cna_MSK071	734	c_000000000003	None	phosphocarrier protein HPr	None
K08483	Cna_MSK071	Cna_MSK071	737	c_000000000003	None	phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) [EC:2.7.3.9]	None
K11927	Cna_MSK071	Cna_MSK071	810	c_000000000004	None	ATP-dependent RNA helicase RhlE [EC:5.6.2.7]	None
K01267	Cna_MSK071	Cna_MSK071	842	c_000000000004	None	aspartyl aminopeptidase [EC:3.4.11.21]	None
K01091	Cna_MSK071	Cna_MSK071	849	c_000000000004	None	phosphoglycolate phosphatase [EC:3.1.3.18]	None
K09012	Cna_MSK071	Cna_MSK071	882	c_000000000004	None	DeoR family transcriptional regulator, suf operon transcriptional repressor	None
K01069	Cna_MSK071	Cna_MSK071	1184	c_000000000005	None	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	None
K01069	Cna_MSK071	Cna_MSK071	950	c_000000000004	None	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	None
K01069	Cna_MSK071	Cna_MSK071	1807	c_000000000010	None	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	None
K03768	Cna_MSK071	Cna_MSK071	952	c_000000000004	None	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	None
K03074	Cna_MSK071	Cna_MSK071	959	c_000000000004	None	preprotein translocase subunit SecF	None
K03215	Cna_MSK071	Cna_MSK071	987	c_000000000004	None	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	None
K08221	Cna_MSK071	Cna_MSK071	1015	c_000000000005	None	MFS transporter, ACDE family, multidrug resistance protein	None
K01153	Cna_MSK071	Cna_MSK071	1017	c_000000000005	None	type I restriction enzyme, R subunit [EC:3.1.21.3]	None
K12972	Cna_MSK071	Cna_MSK071	1265	c_000000000006	None	glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]	None
K06147	Cna_MSK071	Cna_MSK071	1309	c_000000000006	None	ATP-binding cassette, subfamily B, bacterial	None
K09474	Cna_MSK071	Cna_MSK071	1352	c_000000000006	None	acid phosphatase (class A) [EC:3.1.3.2]	None
K02234	Cna_MSK071	Cna_MSK071	1404	c_000000000007	None	cobalamin biosynthesis protein CobW	None
K09691	Cna_MSK071	Cna_MSK071	1423	c_000000000007	None	homopolymeric O-antigen transport system ATP-binding protein [EC:7.5.2.14]	None
K03297	Cna_MSK071	Cna_MSK071	1440	c_000000000007	None	small multidrug resistance pump	None
K07443	Cna_MSK071	Cna_MSK071	1442	c_000000000007	None	methylated-DNA-protein-cysteine methyltransferase related protein	None
K07213	Cna_MSK071	Cna_MSK071	1502	c_000000000007	None	copper chaperone	None
K07397	Cna_MSK071	Cna_MSK071	1559	c_000000000008	None	putative redox protein	None
K21472	Cna_MSK071	Cna_MSK071	1577	c_000000000008	None	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	None
K24217	Cna_MSK071	Cna_MSK071	1611	c_000000000008	None	L-amino acid N-acyltransferase [EC:2.3.1.-]	None
K24217	Cna_MSK071	Cna_MSK071	1612	c_000000000008	None	L-amino acid N-acyltransferase [EC:2.3.1.-]	None
K11530	Cna_MSK071	Cna_MSK071	1622	c_000000000008	None	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase [EC:5.3.1.32]	None
K23187	Cna_MSK071	Cna_MSK071	1733	c_000000000009	None	iron-siderophore transport system permease protein	None
K25286	Cna_MSK071	Cna_MSK071	1735	c_000000000009	None	iron-siderophore transport system substrate-binding protein	None
K02199	Cna_MSK071	Cna_MSK071	2331	c_000000000019	None	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	None
K02199	Cna_MSK071	Cna_MSK071	1862	c_000000000010	None	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	None
K02497	Cna_MSK071	Cna_MSK071	1865	c_000000000010	None	HemX protein	None
K03208	Cna_MSK071	Cna_MSK071	2143	c_000000000014	None	putative colanic acid biosynthesis glycosyltransferase WcaI	None
K09693	Cna_MSK071	Cna_MSK071	2145	c_000000000014	None	teichoic acid transport system ATP-binding protein [EC:7.5.2.4]	None
K03802	Cna_MSK071	Cna_MSK071	2155	c_000000000014	None	cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]	None
K10680	Cna_MSK071	Cna_MSK071	2167	c_000000000014	None	N-ethylmaleimide reductase [EC:1.-.-.-]	None
K03446	Cna_MSK071	Cna_MSK071	2205	c_000000000015	None	MFS transporter, DHA2 family, multidrug resistance protein	None
K06956	Cna_MSK071	Cna_MSK071	2221	c_000000000015	None	uncharacterized protein	None
K01802	Cna_MSK071	Cna_MSK071	2319	c_000000000018	None	peptidylprolyl isomerase [EC:5.2.1.8]	None
K25026	Cna_MSK185	Cna_MSK185	1515	c_000000000006	M00001,M00549	glucokinase [EC:2.7.1.2]	None
K00886	Cna_MSK185	Cna_MSK185	224	c_000000000001	M00001,M00549	polyphosphate glucokinase [EC:2.7.1.63]	None
K01810	Cna_MSK185	Cna_MSK185	1015	c_000000000004	M00001,M00004	glucose-6-phosphate isomerase [EC:5.3.1.9]	None
K21071	Cna_MSK185	Cna_MSK185	1304	c_000000000005	M00001,M00345	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90]	None
K01624	Cna_MSK185	Cna_MSK185	517	c_000000000002	M00001,M00003,M00165,M00345,M00344,M00611,M00612	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	None
K01803	Cna_MSK185	Cna_MSK185	126	c_000000000001	M00001,M00002,M00003,M00165	triosephosphate isomerase (TIM) [EC:5.3.1.1]	None
K00134	Cna_MSK185	Cna_MSK185	128	c_000000000001	M00001,M00002,M00003,M00308,M00552,M00165,M00611,M00612	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	None
K00134	Cna_MSK185	Cna_MSK185	1083	c_000000000004	M00001,M00002,M00003,M00308,M00552,M00165,M00611,M00612	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	None
K00927	Cna_MSK185	Cna_MSK185	127	c_000000000001	M00001,M00002,M00003,M00308,M00552,M00165,M00611,M00612	phosphoglycerate kinase [EC:2.7.2.3]	None
K01834	Cna_MSK185	Cna_MSK185	888	c_000000000003	M00001,M00002,M00003	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	None
K01689	Cna_MSK185	Cna_MSK185	1105	c_000000000004	M00001,M00002,M00003,M00346	enolase 1/2/3 [EC:4.2.1.11]	None
K00873	Cna_MSK185	Cna_MSK185	1592	c_000000000006	M00001,M00002	pyruvate kinase [EC:2.7.1.40]	None
K01596	Cna_MSK185	Cna_MSK185	583	c_000000000002	M00003	phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]	None
K02446	Cna_MSK185	Cna_MSK185	1135	c_000000000004	M00003,M00165,M00611,M00612	fructose-1,6-bisphosphatase II [EC:3.1.3.11]	None
K00163	Cna_MSK185	Cna_MSK185	1463	c_000000000006	M00307	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	None
K00627	Cna_MSK185	Cna_MSK185	1496	c_000000000006	M00307	pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12]	None
K00382	Cna_MSK185	Cna_MSK185	915	c_000000000003	M00307,M00009,M00011,M00532,M00621,M00036,M00032	dihydrolipoyl dehydrogenase [EC:1.8.1.4]	None
K01647	Cna_MSK185	Cna_MSK185	992	c_000000000004	M00009,M00010,M00012,M00740	citrate synthase [EC:2.3.3.1]	None
K01659	Cna_MSK185	Cna_MSK185	1778	c_000000000008	M00009,M00010,M00012,M00740,M00982	2-methylcitrate synthase [EC:2.3.3.5]	None
K27802	Cna_MSK185	Cna_MSK185	96	c_000000000001	M00009,M00010,M00012,M00740,M00982,M00173	aconitate hydratase A / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	None
K00031	Cna_MSK185	Cna_MSK185	675	c_000000000003	M00009,M00010,M00740,M00173,M00614	isocitrate dehydrogenase [EC:1.1.1.42]	None
K01616	Cna_MSK185	Cna_MSK185	1194	c_000000000004	M00009,M00011	multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61]	None
K18118	Cna_MSK185	Cna_MSK185	378	c_000000000002	M00009,M00011	succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18]	None
K00239	Cna_MSK185	Cna_MSK185	912	c_000000000003	M00009,M00011,M00982,M00173,M00376,M00374,M00149,M00613,M00614	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	None
K00240	Cna_MSK185	Cna_MSK185	911	c_000000000003	M00009,M00011,M00982,M00173,M00376,M00374,M00149,M00613,M00614	succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]	None
K00241	Cna_MSK185	Cna_MSK185	913	c_000000000003	M00009,M00011,M00982,M00173,M00376,M00374,M00149,M00613,M00614	succinate dehydrogenase cytochrome b subunit	None
K01679	Cna_MSK185	Cna_MSK185	1134	c_000000000004	M00009,M00011,M00982,M00173,M00376,M00613,M00614	fumarate hydratase, class II [EC:4.2.1.2]	None
K00024	Cna_MSK185	Cna_MSK185	1641	c_000000000007	M00009,M00011,M00012,M00740,M00982,M00168,M00173,M00374,M00620,M00346,M00614	malate dehydrogenase [EC:1.1.1.37]	None
K00116	Cna_MSK185	Cna_MSK185	310	c_000000000001	M00009,M00011,M00982	malate dehydrogenase (quinone) [EC:1.1.5.4]	None
K00036	Cna_MSK185	Cna_MSK185	122	c_000000000001	M00004,M00006,M00008	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]	None
K01057	Cna_MSK185	Cna_MSK185	124	c_000000000001	M00004,M00006,M00008	6-phosphogluconolactonase [EC:3.1.1.31]	None
K00033	Cna_MSK185	Cna_MSK185	42	c_000000000001	M00004,M00006	6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]	None
K01783	Cna_MSK185	Cna_MSK185	139	c_000000000001	M00004,M00007,M00165	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	None
K01808	Cna_MSK185	Cna_MSK185	1620	c_000000000007	M00004,M00007,M00165,M00611,M00612	ribose 5-phosphate isomerase B [EC:5.3.1.6]	None
K00615	Cna_MSK185	Cna_MSK185	120	c_000000000001	M00004,M00007,M00165,M00611,M00612	transketolase [EC:2.2.1.1]	None
K00616	Cna_MSK185	Cna_MSK185	121	c_000000000001	M00004,M00007	transaldolase [EC:2.2.1.2]	None
K00948	Cna_MSK185	Cna_MSK185	1096	c_000000000004	M00005	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	None
K00012	Cna_MSK185	Cna_MSK185	568	c_000000000002	M00014,M00129,M00997,M00999,M00761	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	None
K01785	Cna_MSK185	Cna_MSK185	1818	c_000000000008	M00632	aldose 1-epimerase [EC:5.1.3.3]	None
K00849	Cna_MSK185	Cna_MSK185	1822	c_000000000008	M00632,M00554	galactokinase [EC:2.7.1.6]	None
K00965	Cna_MSK185	Cna_MSK185	1821	c_000000000008	M00632,M00554	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]	None
K01784	Cna_MSK185	Cna_MSK185	236	c_000000000001	M00632,M01004	UDP-glucose 4-epimerase [EC:5.1.3.2]	None
K00963	Cna_MSK185	Cna_MSK185	1042	c_000000000004	M00129,M00854,M00549	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	None
K01809	Cna_MSK185	Cna_MSK185	1874	c_000000000008	M00114,M01000,M01006	mannose-6-phosphate isomerase [EC:5.3.1.8]	None
K02821	Cna_MSK185	Cna_MSK185	1451	c_000000000006	M00550	ascorbate PTS system EIIA or EIIAB component [EC:2.7.1.194]	None
K03475	Cna_MSK185	Cna_MSK185	1450	c_000000000006	M00550	ascorbate PTS system EIIC component	None
K00975	Cna_MSK185	Cna_MSK185	1187	c_000000000004	M00854,M00565	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	None
K00700	Cna_MSK185	Cna_MSK185	1282	c_000000000005	M00854,M00565	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	None
K00688	Cna_MSK185	Cna_MSK185	372	c_000000000001	M00855	glycogen phosphorylase [EC:2.4.1.1]	None
K00705	Cna_MSK185	Cna_MSK185	1708	c_000000000007	M00855	4-alpha-glucanotransferase [EC:2.4.1.25]	None
K02438	Cna_MSK185	Cna_MSK185	1574	c_000000000006	M00855	glycogen debranching enzyme [EC:3.2.1.196]	None
K01835	Cna_MSK185	Cna_MSK185	2209	c_000000000011	M00855,M00549	phosphoglucomutase [EC:5.4.2.2]	None
K01214	Cna_MSK185	Cna_MSK185	1574	c_000000000006	M00565	isoamylase [EC:3.2.1.68]	None
K03781	Cna_MSK185	Cna_MSK185	2069	c_000000000009	M00532	catalase [EC:1.11.1.6]	None
K00600	Cna_MSK185	Cna_MSK185	1122	c_000000000004	M00532,M00346,M00975,M00140,M00141	glycine hydroxymethyltransferase [EC:2.1.2.1]	None
K00281	Cna_MSK185	Cna_MSK185	1495	c_000000000006	M00532,M00621	glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2]	None
K00605	Cna_MSK185	Cna_MSK185	1494	c_000000000006	M00532,M00621	glycine cleavage system T protein (aminomethyltransferase) [EC:2.1.2.10]	None
K02437	Cna_MSK185	Cna_MSK185	1493	c_000000000006	M00532	glycine cleavage system H protein	None
K05605	Cna_MSK185	Cna_MSK185	1067	c_000000000004	M00013	3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]	None
K11263	Cna_MSK185	Cna_MSK185	1788	c_000000000008	M00741,M00082,M00885,M00886,M00887	acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14]	None
K11263	Cna_MSK185	Cna_MSK185	1828	c_000000000008	M00741,M00082,M00885,M00886,M00887	acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14]	None
K27094	Cna_MSK185	Cna_MSK185	1796	c_000000000008	M00741,M00887	propionyl-CoA/long-chain acyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.3 6.4.1.- 2.1.3.15]	None
K27095	Cna_MSK185	Cna_MSK185	1795	c_000000000008	M00741,M00887	acyl-CoA carboxylase epsilon subunit	None
K01720	Cna_MSK185	Cna_MSK185	1776	c_000000000008	M00982	2-methylcitrate dehydratase [EC:4.2.1.79]	None
K03417	Cna_MSK185	Cna_MSK185	1777	c_000000000008	M00982	methylisocitrate lyase [EC:4.1.3.30]	None
K01092	Cna_MSK185	Cna_MSK185	1586	c_000000000006	M00131	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	None
K01092	Cna_MSK185	Cna_MSK185	223	c_000000000001	M00131	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	None
K01958	Cna_MSK185	Cna_MSK185	1782	c_000000000008	M00173,M00614	pyruvate carboxylase [EC:6.4.1.1]	None
K01961	Cna_MSK185	Cna_MSK185	1754	c_000000000007	M00376,M00082,M00613	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	None
K02160	Cna_MSK185	Cna_MSK185	1753	c_000000000007	M00376,M00082,M00613	acetyl-CoA carboxylase biotin carboxyl carrier protein	None
K01938	Cna_MSK185	Cna_MSK185	75	c_000000000001	M00377,M00140,M00618	formate--tetrahydrofolate ligase [EC:6.3.4.3]	None
K01491	Cna_MSK185	Cna_MSK185	684	c_000000000003	M00377,M00140,M00618	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	None
K00297	Cna_MSK185	Cna_MSK185	2226	c_000000000012	M00377,M00618	methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]	None
K13788	Cna_MSK185	Cna_MSK185	504	c_000000000002	M00579,M00617,M00618	phosphate acetyltransferase [EC:2.3.1.8]	None
K00925	Cna_MSK185	Cna_MSK185	503	c_000000000002	M00579,M00357,M00617,M00618	acetate kinase [EC:2.7.2.1]	None
K08264	Cna_MSK185	Cna_MSK185	563	c_000000000002	M00567,M00357,M00356,M00563	heterodisulfide reductase subunit D [EC:1.8.98.1]	None
K00368	Cna_MSK185	Cna_MSK185	1257	c_000000000005	M00529,M00973	nitrite reductase (NO-forming) [EC:1.7.2.1]	None
K00368	Cna_MSK185	Cna_MSK185	641	c_000000000002	M00529,M00973	nitrite reductase (NO-forming) [EC:1.7.2.1]	None
K00392	Cna_MSK185	Cna_MSK185	1868	c_000000000008	M00987,M00176,M00616	sulfite reductase (ferredoxin) [EC:1.8.7.1]	None
K00957	Cna_MSK185	Cna_MSK185	551	c_000000000002	M00176,M00616	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	None
K00956	Cna_MSK185	Cna_MSK185	550	c_000000000002	M00176,M00616	sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]	None
K00390	Cna_MSK185	Cna_MSK185	552	c_000000000002	M00176,M00616	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	None
K19745	Cna_MSK185	Cna_MSK185	2125	c_000000000010	M00993	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]	None
K03890	Cna_MSK185	Cna_MSK185	1510	c_000000000006	M00151	quinol---cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]	None
K03891	Cna_MSK185	Cna_MSK185	1511	c_000000000006	M00151	quinol---cytochrome-c reductase cytochrome b subunit [EC:7.1.1.8]	None
K03889	Cna_MSK185	Cna_MSK185	1509	c_000000000006	M00151	quinol---cytochrome-c reductase cytochrome c subunit [EC:7.1.1.8]	None
K02257	Cna_MSK185	Cna_MSK185	119	c_000000000001	M00154	heme o synthase [EC:2.5.1.141]	None
K02259	Cna_MSK185	Cna_MSK185	117	c_000000000001	M00154	heme a synthase [EC:1.17.99.9]	None
K02275	Cna_MSK185	Cna_MSK185	1506	c_000000000006	M00155	cytochrome c oxidase subunit II [EC:7.1.1.9]	None
K02274	Cna_MSK185	Cna_MSK185	2194	c_000000000011	M00155	cytochrome c oxidase subunit I [EC:7.1.1.9]	None
K02276	Cna_MSK185	Cna_MSK185	1508	c_000000000006	M00155	cytochrome c oxidase subunit III [EC:7.1.1.9]	None
K27109	Cna_MSK185	Cna_MSK185	1507	c_000000000006	M00155	cytochrome c oxidase subunit IV [EC:7.1.1.9]	None
K02111	Cna_MSK185	Cna_MSK185	1273	c_000000000005	M00157	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	None
K02112	Cna_MSK185	Cna_MSK185	1275	c_000000000005	M00157	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	None
